PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
4020,0,3,"Davis, Mr. Jordan 2020",male,,0,0,SYN-02020,12.5275,,S
4021,0,2,"Evans, Mr. Casey 2021",male,34.3,0,0,SYN-02021,34.949,,S
4022,1,3,"Foster, Mrs. Riley 2022",female,,2,0,SYN-02022,7.8967,F47,S
4023,1,3,"Green, Mrs. Avery 2023",female,4.09,0,1,SYN-02023,5.7073,C151,S
4024,1,3,"Hall, Mrs. Jamie 2024",female,64.24,0,0,SYN-02024,5.6082,,S
4025,0,3,"Anderson, Mr. Alex 2025",male,48.27,0,3,SYN-02025,11.5719,,S
4026,1,2,"Bennett, Mr. Morgan 2026",male,19.91,0,1,SYN-02026,54.1263,,S
4027,0,3,"Carter, Mr. Taylor 2027",male,,1,1,SYN-02027,12.5459,,C
4028,0,3,"Davis, Mr. Jordan 2028",male,,0,0,SYN-02028,8.1373,,S
4029,1,2,"Evans, Mr. Casey 2029",male,32.04,1,0,SYN-02029,18.0277,,C
4030,1,3,"Foster, Mr. Riley 2030",male,,0,0,SYN-02030,9.8293,,S
4031,1,3,"Green, Mrs. Avery 2031",female,,0,0,SYN-02031,30.4851,,C
4032,1,3,"Hall, Mr. Jamie 2032",male,50.33,1,0,SYN-02032,19.7089,,C
4033,0,3,"Anderson, Mrs. Alex 2033",female,11.61,1,0,SYN-02033,11.537,,C
4034,0,2,"Bennett, Mr. Morgan 2034",male,,0,0,SYN-02034,21.2442,,S
4035,1,3,"Carter, Mrs. Taylor 2035",female,23.24,0,0,SYN-02035,11.7897,,S
4036,1,1,"Davis, Mr. Jordan 2036",male,,0,1,SYN-02036,91.8675,,C
4037,0,3,"Evans, Mr. Casey 2037",male,57.98,0,1,SYN-02037,7.9671,F118,S
4038,1,3,"Foster, Mrs. Riley 2038",female,,0,1,SYN-02038,6.2861,,S
4039,0,3,"Green, Mr. Avery 2039",male,43.22,1,0,SYN-02039,17.6424,,S
4040,0,3,"Hall, Mr. Jamie 2040",male,26.3,3,0,SYN-02040,10.1216,,C
4041,1,3,"Anderson, Mrs. Alex 2041",female,25.99,0,3,SYN-02041,16.8506,,S
4042,0,3,"Bennett, Mr. Morgan 2042",male,,1,0,SYN-02042,24.7289,A130,S
4043,1,2,"Carter, Mr. Taylor 2043",male,40.94,0,0,SYN-02043,26.6309,F85,C
4044,1,3,"Davis, Mr. Jordan 2044",male,36.87,0,0,SYN-02044,12.1799,F145,S
4045,0,3,"Evans, Mr. Casey 2045",male,48.0,0,0,SYN-02045,58.1321,E110,S
4046,1,1,"Foster, Mrs. Riley 2046",female,27.05,0,2,SYN-02046,78.4418,,S
4047,0,3,"Green, Mr. Avery 2047",male,28.02,1,0,SYN-02047,5.4892,G50,S
4048,0,3,"Hall, Mr. Jamie 2048",male,32.38,0,0,SYN-02048,8.5669,,S
4049,0,3,"Anderson, Mrs. Alex 2049",female,42.49,0,0,SYN-02049,23.4768,,S
4050,0,3,"Bennett, Mrs. Morgan 2050",female,9.42,0,0,SYN-02050,4.9076,,S
4051,1,2,"Carter, Mr. Taylor 2051",male,40.3,0,0,SYN-02051,13.222,,C
4052,1,3,"Davis, Mrs. Jordan 2052",female,29.71,0,0,SYN-02052,,,C
4053,0,1,"Evans, Mr. Casey 2053",male,15.18,0,0,SYN-02053,60.2862,,C
4054,0,2,"Foster, Mr. Riley 2054",male,0.82,1,0,SYN-02054,18.8233,B75,S
4055,1,3,"Green, Mrs. Avery 2055",female,28.09,2,1,SYN-02055,18.0463,,S
4056,0,2,"Hall, Mr. Jamie 2056",male,,0,0,SYN-02056,13.4837,,C
4057,1,1,"Anderson, Mr. Alex 2057",male,53.45,0,0,SYN-02057,31.2108,,S
4058,0,3,"Bennett, Mr. Morgan 2058",male,34.98,1,1,SYN-02058,4.6585,B98,S
4059,1,2,"Carter, Mrs. Taylor 2059",female,57.47,2,1,SYN-02059,27.542,,S
4060,0,2,"Davis, Mrs. Jordan 2060",female,29.4,1,0,SYN-02060,23.0636,G56,S
4061,1,2,"Evans, Mr. Casey 2061",male,43.35,1,0,SYN-02061,13.6648,,S
4062,1,3,"Foster, Mrs. Riley 2062",female,23.68,1,3,SYN-02062,5.287,,S
4063,0,2,"Green, Mr. Avery 2063",male,,0,0,SYN-02063,17.2346,,S
4064,1,3,"Hall, Mrs. Jamie 2064",female,20.51,0,0,SYN-02064,18.4796,,S
4065,1,3,"Anderson, Mr. Alex 2065",male,,1,0,SYN-02065,6.3147,E83,S
4066,0,1,"Bennett, Mr. Morgan 2066",male,,0,0,SYN-02066,48.6192,,S
4067,0,3,"Carter, Mr. Taylor 2067",male,21.02,0,0,SYN-02067,5.1955,,C
4068,0,1,"Davis, Mr. Jordan 2068",male,9.81,0,1,SYN-02068,57.1922,,C
4069,1,3,"Evans, Mrs. Casey 2069",female,13.48,3,1,SYN-02069,12.0435,,Q
4070,1,1,"Foster, Mr. Riley 2070",male,27.14,0,3,SYN-02070,224.0431,,S
4071,1,3,"Green, Mr. Avery 2071",male,54.69,0,0,SYN-02071,11.2725,,S
4072,0,2,"Hall, Mr. Jamie 2072",male,59.31,0,2,SYN-02072,19.4182,,S
4073,1,3,"Anderson, Mrs. Alex 2073",female,6.75,1,0,SYN-02073,16.074,,S
4074,0,2,"Bennett, Mr. Morgan 2074",male,25.04,1,0,SYN-02074,29.3312,,S
4075,0,3,"Carter, Mr. Taylor 2075",male,15.52,0,0,SYN-02075,7.2781,,C
4076,1,2,"Davis, Mr. Jordan 2076",male,,0,1,SYN-02076,70.9422,,S
4077,1,1,"Evans, Mr. Casey 2077",male,34.01,2,0,SYN-02077,69.0675,,S
4078,1,2,"Foster, Mrs. Riley 2078",female,,2,1,SYN-02078,22.7767,,Q
4079,1,3,"Green, Mrs. Avery 2079",female,31.02,1,0,SYN-02079,13.5424,,S
4080,1,3,"Hall, Mrs. Jamie 2080",female,23.32,0,0,SYN-02080,12.0953,A53,C
4081,0,3,"Anderson, Mr. Alex 2081",male,52.6,0,0,SYN-02081,23.1398,,S
4082,1,3,"Bennett, Mrs. Morgan 2082",female,37.66,0,3,SYN-02082,7.2292,,S
4083,0,3,"Carter, Mr. Taylor 2083",male,39.38,0,1,SYN-02083,15.3858,,Q
4084,1,2,"Davis, Mrs. Jordan 2084",female,0.17,0,1,SYN-02084,21.8947,C79,C
4085,0,3,"Evans, Mr. Casey 2085",male,29.06,0,0,SYN-02085,17.1686,,C
4086,1,3,"Foster, Mrs. Riley 2086",female,59.16,1,0,SYN-02086,8.8848,A38,S
4087,0,3,"Green, Mrs. Avery 2087",female,48.57,0,2,SYN-02087,8.2471,,S
4088,1,3,"Hall, Mrs. Jamie 2088",female,4.14,0,0,SYN-02088,14.9577,F6,S
4089,1,3,"Anderson, Mr. Alex 2089",male,25.61,0,1,SYN-02089,12.1762,,S
4090,0,3,"Bennett, Mr. Morgan 2090",male,13.18,2,0,SYN-02090,6.3689,B47,S
